glottocode,pref_name_for_society,title,definition,category,var_id,code,code_description
west1508,Spanish Basques,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,8.0,(8 of 10)
west1508,Spanish Basques,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,5.0,moderately strong inculcation (5 of 10)
west1508,Spanish Basques,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,8.0,(8 of 10)
west1508,Spanish Basques,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,5.0,moderately strong inculcation (5 of 10)
west1508,Spanish Basques,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,3.0,(3 of 10)
west1508,Spanish Basques,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,3.0,(3 of 10)
west1508,Spanish Basques,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
west1508,Spanish Basques,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,3.0,(3 of 10)
west1508,Spanish Basques,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,6.0,(6 of 10)
west1508,Spanish Basques,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,8.0,(8 of 10)
west1508,Spanish Basques,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,3.0,(3 of 10)
west1508,Spanish Basques,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,8.0,(8 of 10)
west2386,Punjabi,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,3.0,(3 of 10)
west2386,Punjabi,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,8.0,(8 of 10)
west2386,Punjabi,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,3.0,(3 of 10)
west2386,Punjabi,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,6.0,(6 of 10)
west2386,Punjabi,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,3.0,(3 of 10)
west2386,Punjabi,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,8.0,(8 of 10)
west2386,Punjabi,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,8.0,(8 of 10)
west2386,Punjabi,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,8.0,(8 of 10)
west2386,Punjabi,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,6.0,(6 of 10)
west2386,Punjabi,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
west2386,Punjabi,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,6.0,(6 of 10)
west2386,Punjabi,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,3.0,(3 of 10)
west2386,Punjabi,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,6.0,(6 of 10)
wole1240,Eauripik,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
wuch1236,Chekiang,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,8.0,(8 of 10)
wuch1236,Chekiang,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
wuch1236,Chekiang,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,5.0,moderately strong inculcation (5 of 10)
wuch1236,Chekiang,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,5.0,moderately strong inculcation (5 of 10)
wuch1236,Chekiang,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,8.0,(8 of 10)
wuch1236,Chekiang,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,8.0,(8 of 10)
wuch1236,Chekiang,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,8.0,(8 of 10)
wuch1236,Chekiang,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
wuch1236,Chekiang,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
wuch1236,Chekiang,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,2.0,(2 of 10)
wuch1236,Chekiang,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
wuch1236,Chekiang,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
wuch1236,Chekiang,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,2.0,(2 of 10)
wyan1247,Huron,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
wyan1247,Huron,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,2.0,(2 of 10)
wyan1247,Huron,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,5.0,moderately strong inculcation (5 of 10)
wyan1247,Huron,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,2.0,(2 of 10)
wyan1247,Huron,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
wyan1247,Huron,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,2.0,(2 of 10)
wyan1247,Huron,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
wyan1247,Huron,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
wyan1247,Huron,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,2.0,(2 of 10)
wyan1247,Huron,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,2.0,(2 of 10)
wyan1247,Huron,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
wyan1247,Huron,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,3.0,(3 of 10)
wyan1247,Huron,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,2.0,(2 of 10)
xava1240,Shavante,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,3.0,(3 of 10)
xava1240,Shavante,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,2.0,(2 of 10)
xava1240,Shavante,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,2.0,(2 of 10)
xava1240,Shavante,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,2.0,(2 of 10)
xava1240,Shavante,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,NA,Missing data
xava1240,Shavante,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,NA,Missing data
xava1240,Shavante,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,3.0,(3 of 10)
xava1240,Shavante,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,3.0,(3 of 10)
xava1240,Shavante,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,2.0,(2 of 10)
xava1240,Shavante,(Semi)divine ruler,"Ruler is considered divine, semi-divine, or sacred, or traces his descent from a god",Political Organization,CARNEIRO_326,0.0,absent
xava1240,Shavante,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,NA,Missing data
xava1240,Shavante,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
xava1240,Shavante,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,0.0,"no inculcation, or opposite trait (0 of 10)"
xava1240,Shavante,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
xokl1240,Aweikoma,Competitiveness: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS304,NA,Missing data
xokl1240,Aweikoma,Obedience: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS325,NA,Missing data
xokl1240,Aweikoma,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,NA,Missing data
xokl1240,Aweikoma,Achievement: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS310,NA,Missing data
xokl1240,Aweikoma,Competitiveness: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS303,NA,Missing data
xokl1240,Aweikoma,Obedience: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS324,NA,Missing data
xokl1240,Aweikoma,"Slavery: type [Note, identical to EA070]",Murdock (1962-1971); Gray (1999),"Politics, Class, Economy, Labour",SCCS274,1.0,Absence or near absence of slavery
xokl1240,Aweikoma,Achievement: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS313,NA,Missing data
xokl1240,Aweikoma,Obedience: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS322,NA,Missing data
xokl1240,Aweikoma,Competitiveness: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS302,NA,Missing data
xokl1240,Aweikoma,Competitiveness: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS305,NA,Missing data
xokl1240,Aweikoma,Achievement: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS311,NA,Missing data
xokl1240,Aweikoma,Obedience: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS323,NA,Missing data
yama1264,Yahgan,Achievement: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1976). Traits inculcated in childhood: Cross-cultural codes 5. Ethnology, 15(1), 83-106.","Childhood, Life cycle",SCCS312,8.0,(8 of 10)
